outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel
BABEL_BP_101_69137_20111121_154950_S3_scripted.sph	69137	20111121	154950	69137	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	CMCC	Philips
BABEL_BP_101_18701_20111121_170029_S4_scripted.sph	18701	20111121	170029	18701	inLine	Northern_Guangdong	F	CAR_KIT	47	CMCC	Philips
BABEL_BP_101_22903_20111116_130002_C2_scripted.sph	22903	20111116	130002	22903	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	46	China_Tietong	Telifeng
BABEL_BP_101_14891_20111018_123637_O6_scripted.sph	14891	20111018	123637	14891	inLine	Central_Guangdong	M	HOME_OFFICE_LANDLINE	57	China_Telecom	BBK
BABEL_BP_101_11479_20111021_201930_N1_scripted.sph	11479	20111021	201930	11479	inLine	Guangxi_and_Western_Guangdong	M	PUBLIC_PLACE	21	CMCC	Samsung
BABEL_BP_101_65606_20111116_134335_C5_scripted.sph	65606	20111116	134335	65606	inLine	Central_Guangdong	F	VEHICLE	30	CMCC	Philips
BABEL_BP_101_90819_20111126_171528_C4_scripted.sph	90819	20111126	171528	90819	inLine	Northern_Pearl_River_Delta	M	CAR_KIT	43	China_Unicom	Nokia
BABEL_BP_101_84088_20111020_182818_T3_scripted.sph	84088	20111020	182818	84088	inLine	Guangxi_and_Western_Guangdong	F	PUBLIC_PLACE	22	CMCC	Nokia
BABEL_BP_101_15881_20111024_135419_C1_scripted.sph	15881	20111024	135419	15881	inLine	Southern_Pearl_River_Delta	M	STREET	28	China_Telecom	Huawei
BABEL_BP_101_74884_20111030_141258_S3_scripted.sph	74884	20111030	141258	74884	inLine	Northern_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	Philips
BABEL_BP_101_48053_20111020_124556_L2_scripted.sph	48053	20111020	124556	48053	inLine	Central_Guangdong	M	STREET	56	China_Unicom	Huawei
BABEL_BP_101_51374_20111020_141613_D1_scripted.sph	51374	20111020	141613	51374	inLine	Guangxi_and_Western_Guangdong	M	STREET	30	CMCC	Philips
BABEL_BP_101_90490_20111017_182721_S4_scripted.sph	90490	20111017	182721	90490	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	29	China_Telecom	BBK
BABEL_BP_101_13229_20111127_134844_S0_scripted.sph	13229	20111127	134844	13229	inLine	Northern_Pearl_River_Delta	M	CAR_KIT	36	CMCC	Philips
BABEL_BP_101_28132_20111023_123705_T1_scripted.sph	28132	20111023	123705	28132	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	34	CMCC	Sony
BABEL_BP_101_61073_20111102_182925_O2_scripted.sph	61073	20111102	182925	61073	inLine	Central_Guangdong	M	VEHICLE	56	CMCC	Samsung
BABEL_BP_101_15873_20111026_125746_S4_scripted.sph	15873	20111026	125746	15873	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	35	China_Telecom	Nokia
BABEL_BP_101_81056_20111130_213908_D1_scripted.sph	81056	20111130	213908	81056	inLine	Southern_Pearl_River_Delta	M	PUBLIC_PLACE	32	CMCC	iPhone
BABEL_BP_101_72330_20111021_172235_O1_scripted.sph	72330	20111021	172235	72330	inLine	Central_Guangdong	F	PUBLIC_PLACE	48	CMCC	Lenovo
BABEL_BP_101_47646_20111126_010529_R1_scripted.sph	47646	20111126	010529	47646	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	51	CMCC	HTC
BABEL_BP_101_32890_20111130_214931_S2_scripted.sph	32890	20111130	214931	32890	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	46	CMCC	Sony_Ericsson
BABEL_BP_101_22910_20111028_183931_I1_scripted.sph	22910	20111028	183931	22910	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	50	CMCC	Nokia
BABEL_BP_101_55944_20111124_174157_O6_scripted.sph	55944	20111124	174157	55944	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_LANDLINE	46	China_Telecom	Panasonic
BABEL_BP_101_49773_20111020_213807_C2_scripted.sph	49773	20111020	213807	49773	inLine	Central_Guangdong	M	STREET	42	CMCC	Nokia
BABEL_BP_101_49773_20111020_213853_L2_scripted.sph	49773	20111020	213853	49773	inLine	Central_Guangdong	M	STREET	42	CMCC	Nokia
BABEL_BP_101_82217_20111115_185746_L2_scripted.sph	82217	20111115	185746	82217	inLine	Central_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_77238_20111020_214339_SA_scripted.sph	77238	20111020	214339	77238	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	38	CMCC	Huawei
BABEL_BP_101_28132_20111023_123630_O1_scripted.sph	28132	20111023	123630	28132	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	34	CMCC	Sony
BABEL_BP_101_60110_20111102_210425_T3_scripted.sph	60110	20111102	210425	60110	inLine	Central_Guangdong	M	CAR_KIT	34	CMCC	Nokia
BABEL_BP_101_73761_20111115_123429_D1_scripted.sph	73761	20111115	123429	73761	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	41	China_Tietong	Telifeng
BABEL_BP_101_40980_20111119_142832_C6_scripted.sph	40980	20111119	142832	40980	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	22	CMCC	Nokia
BABEL_BP_101_77802_20111125_184726_C5_scripted.sph	77802	20111125	184726	77802	inLine	Central_Guangdong	M	CAR_KIT	20	CMCC	Apple
BABEL_BP_101_69650_20111025_214217_S0_scripted.sph	69650	20111025	214217	69650	inLine	Southern_Pearl_River_Delta	F	STREET	30	China_Telecom	Huawei
BABEL_BP_101_51727_20111117_001627_SA_scripted.sph	51727	20111117	001627	51727	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	32	China_Telecom	CHINO-E
BABEL_BP_101_56648_20111126_181118_S5_scripted.sph	56648	20111126	181118	56648	inLine	Northern_Guangdong	M	PUBLIC_PLACE	29	CMCC	Huawei
BABEL_BP_101_16617_20111030_141445_O4_scripted.sph	16617	20111030	141445	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_90819_20111126_171430_S7_scripted.sph	90819	20111126	171430	90819	inLine	Northern_Pearl_River_Delta	M	CAR_KIT	43	China_Unicom	Nokia
BABEL_BP_101_79412_20111026_003638_C6_scripted.sph	79412	20111026	003638	79412	inLine	Southern_Pearl_River_Delta	M	PUBLIC_PLACE	31	CMCC	Nokia
BABEL_BP_101_33023_20111024_130604_S8_scripted.sph	33023	20111024	130604	33023	inLine	Northern_Guangdong	F	VEHICLE	34	CMCC	Nokia
BABEL_BP_101_55786_20111023_174206_L1_scripted.sph	55786	20111023	174206	55786	inLine	Southern_Pearl_River_Delta	F	STREET	23	CMCC	Nokia
BABEL_BP_101_50409_20111204_155342_O7_scripted.sph	50409	20111204	155342	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_74451_20111117_160633_O1_scripted.sph	74451	20111117	160633	74451	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	28	China_Tietong	Telifeng
BABEL_BP_101_42615_20111018_171245_SA_scripted.sph	42615	20111018	171245	42615	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	22	China_Unicom	Sony_Ericsson
BABEL_BP_101_76733_20111128_131433_C5_scripted.sph	76733	20111128	131433	76733	inLine	Northern_Pearl_River_Delta	M	CAR_KIT	56	CMCC	Philips
BABEL_BP_101_12897_20111115_163526_N1_scripted.sph	12897	20111115	163526	12897	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	38	CMCC	Huawei
BABEL_BP_101_98086_20111129_155027_S5_scripted.sph	98086	20111129	155027	98086	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	47	CMCC	Nokia
BABEL_BP_101_76661_20111024_185227_T3_scripted.sph	76661	20111024	185227	76661	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	30	CMCC	Nokia
BABEL_BP_101_34194_20111024_171114_L1_scripted.sph	34194	20111024	171114	34194	inLine	Northern_Guangdong	F	CAR_KIT	31	CMCC	Philips
BABEL_BP_101_70511_20111119_195723_D3_scripted.sph	70511	20111119	195723	70511	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	36	China_Tietong	Telifeng
BABEL_BP_101_36268_20111028_172257_L1_scripted.sph	36268	20111028	172257	36268	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	54	CMCC	Nokia
BABEL_BP_101_39287_20111119_190333_I2_scripted.sph	39287	20111119	190333	39287	inLine	Northern_Pearl_River_Delta	M	STREET	26	CMCC	Nokia
BABEL_BP_101_29302_20111023_164912_C4_scripted.sph	29302	20111023	164912	29302	inLine	Northern_Guangdong	M	PUBLIC_PLACE	21	CMCC	Nokia
BABEL_BP_101_20582_20111023_155633_L1_scripted.sph	20582	20111023	155633	20582	inLine	Southern_Pearl_River_Delta	M	STREET	25	CMCC	Lenovo
BABEL_BP_101_49864_20111023_190010_T1_scripted.sph	49864	20111023	190010	49864	inLine	Northern_Pearl_River_Delta	M	STREET	20	CMCC	Nokia
BABEL_BP_101_76919_20111120_200245_A1_scripted.sph	76919	20111120	200245	76919	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	24	CMCC	iPhone
BABEL_BP_101_39997_20111124_150110_L2_scripted.sph	39997	20111124	150110	39997	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	29	CMCC	Nokia
BABEL_BP_101_75815_20111029_170552_L1_scripted.sph	75815	20111029	170552	75815	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	24	CMCC	LG
BABEL_BP_101_96216_20111021_125456_C5_scripted.sph	96216	20111021	125456	96216	inLine	Central_Guangdong	F	PUBLIC_PLACE	17	CMCC	Sony_Ericsson
BABEL_BP_101_58190_20111124_201446_SC_scripted.sph	58190	20111124	201446	58190	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_60826_20111120_162723_M1_scripted.sph	60826	20111120	162723	60826	inLine	Northern_Pearl_River_Delta	M	CAR_KIT	34	CMCC	Philips
BABEL_BP_101_75020_20111020_151532_A1_scripted.sph	75020	20111020	151532	75020	inLine	Guangxi_and_Western_Guangdong	M	STREET	42	China_Telecom	JinPeng
BABEL_BP_101_95542_20111026_183523_S6_scripted.sph	95542	20111026	183523	95542	inLine	Guangxi_and_Western_Guangdong	M	STREET	46	CMCC	LG
BABEL_BP_101_93454_20111027_011353_C2_scripted.sph	93454	20111027	011353	93454	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	23	CMCC	Daxian
BABEL_BP_101_60110_20111102_210101_S1_scripted.sph	60110	20111102	210101	60110	inLine	Central_Guangdong	M	CAR_KIT	34	CMCC	Nokia
BABEL_BP_101_71778_20111121_145517_S4_scripted.sph	71778	20111121	145517	71778	inLine	Northern_Pearl_River_Delta	F	VEHICLE	30	CMCC	Nokia
BABEL_BP_101_36383_20111129_173128_C4_scripted.sph	36383	20111129	173128	36383	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	43	CMCC	Philips
BABEL_BP_101_94696_20111203_185533_C6_scripted.sph	94696	20111203	185533	94696	inLine	Central_Guangdong	F	CAR_KIT	49	CMCC	Philips
BABEL_BP_101_49541_20111104_190325_T1_scripted.sph	49541	20111104	190325	49541	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	31	CMCC	Nokia
BABEL_BP_101_31917_20111124_142233_O6_scripted.sph	31917	20111124	142233	31917	inLine	Northern_Guangdong	M	CAR_KIT	21	CMCC	Sony_Ericsson
BABEL_BP_101_34930_20111023_235735_S9_scripted.sph	34930	20111023	235735	34930	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	22	CMCC	Nokia
BABEL_BP_101_66964_20111117_171306_L1_scripted.sph	66964	20111117	171306	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_27503_20111021_170118_C4_scripted.sph	27503	20111021	170118	27503	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	56	China_Telecom	BBK
BABEL_BP_101_37461_20111022_202213_S2_scripted.sph	37461	20111022	202213	37461	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	57	China_Telecom	Siemens
BABEL_BP_101_93091_20111022_180307_S7_scripted.sph	93091	20111022	180307	93091	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_MOBILE	46	CMCC	ZTE
BABEL_BP_101_79495_20111017_194606_S1_scripted.sph	79495	20111017	194606	79495	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	51	CMCC	K-Touch
BABEL_BP_101_14936_20111026_200858_S4_scripted.sph	14936	20111026	200858	14936	inLine	Northern_Pearl_River_Delta	M	PUBLIC_PLACE	22	China_Telecom	Nokia
BABEL_BP_101_37094_20111019_181000_I1_scripted.sph	37094	20111019	181000	37094	inLine	Central_Guangdong	F	STREET	46	CMCC	Nokia
BABEL_BP_101_21584_20111030_203843_O1_scripted.sph	21584	20111030	203843	21584	inLine	Northern_Pearl_River_Delta	F	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_88506_20111115_194534_N1_scripted.sph	88506	20111115	194534	88506	inLine	Central_Guangdong	M	CAR_KIT	52	CMCC	BBK
BABEL_BP_101_13229_20111127_134251_R1_scripted.sph	13229	20111127	134251	13229	inLine	Northern_Pearl_River_Delta	M	CAR_KIT	36	CMCC	Philips
BABEL_BP_101_71778_20111121_145819_A1_scripted.sph	71778	20111121	145819	71778	inLine	Northern_Pearl_River_Delta	F	VEHICLE	30	CMCC	Nokia
BABEL_BP_101_91668_20111127_131237_SC_scripted.sph	91668	20111127	131237	91668	inLine	Northern_Pearl_River_Delta	F	VEHICLE	47	CMCC	LG
BABEL_BP_101_86227_20111020_204506_S5_scripted.sph	86227	20111020	204506	86227	inLine	Guangxi_and_Western_Guangdong	F	PUBLIC_PLACE	24	CMCC	Sony_Ericsson
BABEL_BP_101_60110_20111102_210148_S4_scripted.sph	60110	20111102	210148	60110	inLine	Central_Guangdong	M	CAR_KIT	34	CMCC	Nokia
BABEL_BP_101_19012_20111122_171013_C3_scripted.sph	19012	20111122	171013	19012	inLine	Guangxi_and_Western_Guangdong	M	STREET	35	CMCC	Samsung
BABEL_BP_101_59032_20111130_123131_L1_scripted.sph	59032	20111130	123131	59032	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	46	China_Tietong	Telifeng
BABEL_BP_101_50101_20111019_174222_O4_scripted.sph	50101	20111019	174222	50101	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	50	China_Telecom	BBK
BABEL_BP_101_14054_20111119_160748_S1_scripted.sph	14054	20111119	160748	14054	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	CMCC	Samsung
BABEL_BP_101_11036_20111019_190905_L2_scripted.sph	11036	20111019	190905	11036	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	32	CMCC	Sony_Ericsson
BABEL_BP_101_70511_20111119_195343_C6_scripted.sph	70511	20111119	195343	70511	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	36	China_Tietong	Telifeng
BABEL_BP_101_37210_20111102_170726_N1_scripted.sph	37210	20111102	170726	37210	inLine	Northern_Pearl_River_Delta	M	CAR_KIT	21	CMCC	Philips
BABEL_BP_101_20408_20111101_202258_S1_scripted.sph	20408	20111101	202258	20408	inLine	Northern_Guangdong	M	PUBLIC_PLACE	18	CMCC	Nokia
BABEL_BP_101_94696_20111203_190324_T3_scripted.sph	94696	20111203	190324	94696	inLine	Central_Guangdong	F	CAR_KIT	49	CMCC	Philips
BABEL_BP_101_96322_20111031_184112_L2_scripted.sph	96322	20111031	184112	96322	inLine	Northern_Pearl_River_Delta	F	VEHICLE	48	CMCC	Nokia
BABEL_BP_101_14936_20111026_200845_D3_scripted.sph	14936	20111026	200845	14936	inLine	Northern_Pearl_River_Delta	M	PUBLIC_PLACE	22	China_Telecom	Nokia
BABEL_BP_101_81308_20111021_141831_S5_scripted.sph	81308	20111021	141831	81308	inLine	Central_Guangdong	M	PUBLIC_PLACE	59	China_Telecom	Nokia
BABEL_BP_101_11694_20111204_201734_C2_scripted.sph	11694	20111204	201734	11694	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	30	CMCC	Flyin
BABEL_BP_101_20518_20111119_172623_M1_scripted.sph	20518	20111119	172623	20518	inLine	Guangxi_and_Western_Guangdong	F	CAR_KIT	25	CMCC	Nokia
BABEL_BP_101_76341_20111027_123932_SC_scripted.sph	76341	20111027	123932	76341	inLine	Northern_Guangdong	F	VEHICLE	34	CMCC	Tianyu
BABEL_BP_101_70511_20111119_195853_C3_scripted.sph	70511	20111119	195853	70511	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	36	China_Tietong	Telifeng
BABEL_BP_101_28107_20111019_133023_O3_scripted.sph	28107	20111019	133023	28107	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	58	China_Telecom	Huawei
BABEL_BP_101_93151_20111023_182655_L1_scripted.sph	93151	20111023	182655	93151	inLine	Northern_Pearl_River_Delta	M	PUBLIC_PLACE	21	CMCC	Nokia
BABEL_BP_101_12897_20111115_163144_S9_scripted.sph	12897	20111115	163144	12897	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	38	CMCC	Huawei
BABEL_BP_101_17013_20111117_005337_S7_scripted.sph	17013	20111117	005337	17013	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	21	CMCC	Nokia
BABEL_BP_101_43383_20111019_133344_T1_scripted.sph	43383	20111019	133344	43383	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	37	China_Telecom	CHINO-E
BABEL_BP_101_94223_20111026_212857_S2_scripted.sph	94223	20111026	212857	94223	inLine	Northern_Pearl_River_Delta	M	VEHICLE	35	CMCC	Philips
BABEL_BP_101_20320_20111027_203619_O5_scripted.sph	20320	20111027	203619	20320	inLine	Northern_Pearl_River_Delta	M	STREET	27	CMCC	Samsung
BABEL_BP_101_93091_20111022_180827_T3_scripted.sph	93091	20111022	180827	93091	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_MOBILE	46	CMCC	ZTE
BABEL_BP_101_89573_20111025_194816_S6_scripted.sph	89573	20111025	194816	89573	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_LANDLINE	46	China_Telecom	Panasonic
BABEL_BP_101_84943_20111020_140623_O5_scripted.sph	84943	20111020	140623	84943	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	30	China_Telecom	Panasonic
BABEL_BP_101_40123_20111129_180511_S0_scripted.sph	40123	20111129	180511	40123	inLine	Northern_Guangdong	M	VEHICLE	38	CMCC	Nokia
BABEL_BP_101_49624_20111120_195350_T2_scripted.sph	49624	20111120	195350	49624	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	34	CMCC	Samsung
BABEL_BP_101_41456_20111117_160526_S4_scripted.sph	41456	20111117	160526	41456	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	22	CMCC	Philips
BABEL_BP_101_50416_20111129_163722_S4_scripted.sph	50416	20111129	163722	50416	inLine	Northern_Guangdong	F	HOME_OFFICE_LANDLINE	48	China_Tietong	Telifeng
BABEL_BP_101_71778_20111121_145308_SB_scripted.sph	71778	20111121	145308	71778	inLine	Northern_Pearl_River_Delta	F	VEHICLE	30	CMCC	Nokia
BABEL_BP_101_49306_20111130_171329_S9_scripted.sph	49306	20111130	171329	49306	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	34	China_Tietong	Telifeng
BABEL_BP_101_67555_20111023_133817_S8_scripted.sph	67555	20111023	133817	67555	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	31	CMCC	Nokia
BABEL_BP_101_85533_20111029_133410_C5_scripted.sph	85533	20111029	133410	85533	inLine	Northern_Pearl_River_Delta	F	VEHICLE	22	CMCC	Philips
BABEL_BP_101_39317_20111020_155743_C1_scripted.sph	39317	20111020	155743	39317	inLine	Central_Guangdong	F	PUBLIC_PLACE	33	CMCC	Philips
BABEL_BP_101_49689_20111125_172827_N1_scripted.sph	49689	20111125	172827	49689	inLine	Northern_Pearl_River_Delta	M	PUBLIC_PLACE	31	CMCC	Samsung
BABEL_BP_101_16313_20111022_215109_T1_scripted.sph	16313	20111022	215109	16313	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	28	CMCC	LG
BABEL_BP_101_50409_20111204_155306_S2_scripted.sph	50409	20111204	155306	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_77238_20111020_214418_S2_scripted.sph	77238	20111020	214418	77238	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	38	CMCC	Huawei
BABEL_BP_101_85948_20111020_165219_O6_scripted.sph	85948	20111020	165219	85948	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	36	CMCC	HTC
BABEL_BP_101_50201_20111026_150949_O4_scripted.sph	50201	20111026	150949	50201	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	21	China_Telecom	Samsung
BABEL_BP_101_82217_20111115_190259_C3_scripted.sph	82217	20111115	190259	82217	inLine	Central_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_14915_20111119_162951_O2_scripted.sph	14915	20111119	162951	14915	inLine	Northern_Guangdong	F	STREET	21	CMCC	Philips
BABEL_BP_101_36424_20111119_142829_L3_scripted.sph	36424	20111119	142829	36424	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	47	China_Unicom	Samsung
BABEL_BP_101_17080_20111020_182201_I1_scripted.sph	17080	20111020	182201	17080	inLine	Northern_Pearl_River_Delta	F	STREET	21	CMCC	Samsung
BABEL_BP_101_51374_20111020_142105_SA_scripted.sph	51374	20111020	142105	51374	inLine	Guangxi_and_Western_Guangdong	M	STREET	30	CMCC	Philips
BABEL_BP_101_20408_20111101_202213_L2_scripted.sph	20408	20111101	202213	20408	inLine	Northern_Guangdong	M	PUBLIC_PLACE	18	CMCC	Nokia
BABEL_BP_101_45678_20111020_151942_C4_scripted.sph	45678	20111020	151942	45678	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	29	CMCC	Nokia
BABEL_BP_101_93192_20111020_124021_L3_scripted.sph	93192	20111020	124021	93192	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	46	China_Telecom	Panasonic
BABEL_BP_101_50842_20111030_164607_S3_scripted.sph	50842	20111030	164607	50842	inLine	Central_Guangdong	M	CAR_KIT	50	CMCC	Philips
BABEL_BP_101_10925_20111025_150357_N1_scripted.sph	10925	20111025	150357	10925	inLine	Central_Guangdong	M	CAR_KIT	35	CMCC	Philips
BABEL_BP_101_84540_20111102_202041_D2_scripted.sph	84540	20111102	202041	84540	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_81056_20111130_214300_O5_scripted.sph	81056	20111130	214300	81056	inLine	Southern_Pearl_River_Delta	M	PUBLIC_PLACE	32	CMCC	iPhone
BABEL_BP_101_48410_20111021_220318_O2_scripted.sph	48410	20111021	220318	48410	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	52	CMCC	K-Touch
BABEL_BP_101_75815_20111029_170458_O2_scripted.sph	75815	20111029	170458	75815	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	24	CMCC	LG
BABEL_BP_101_83362_20111018_184144_SC_scripted.sph	83362	20111018	184144	83362	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	46	China_Telecom	CHINO-E
BABEL_BP_101_29302_20111023_164818_S7_scripted.sph	29302	20111023	164818	29302	inLine	Northern_Guangdong	M	PUBLIC_PLACE	21	CMCC	Nokia
BABEL_BP_101_45738_20111129_140831_T3_scripted.sph	45738	20111129	140831	45738	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_MOBILE	60	CMCC	Nokia
BABEL_BP_101_63459_20111120_162212_SA_scripted.sph	63459	20111120	162212	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_23719_20111103_140949_O7_scripted.sph	23719	20111103	140949	23719	inLine	Central_Guangdong	M	VEHICLE	43	China_Telecom	E-Surfing
BABEL_BP_101_96438_20111125_193054_O6_scripted.sph	96438	20111125	193054	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_72718_20111129_162709_S2_scripted.sph	72718	20111129	162709	72718	inLine	Northern_Guangdong	M	PUBLIC_PLACE	27	CMCC	Nokia
BABEL_BP_101_73786_20111019_131002_L3_scripted.sph	73786	20111019	131002	73786	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	47	China_Telecom	Samsung
BABEL_BP_101_77802_20111125_184744_S4_scripted.sph	77802	20111125	184744	77802	inLine	Central_Guangdong	M	CAR_KIT	20	CMCC	Apple
BABEL_BP_101_17080_20111020_181551_O2_scripted.sph	17080	20111020	181551	17080	inLine	Northern_Pearl_River_Delta	F	STREET	21	CMCC	Samsung
BABEL_BP_101_50416_20111129_163654_S5_scripted.sph	50416	20111129	163654	50416	inLine	Northern_Guangdong	F	HOME_OFFICE_LANDLINE	48	China_Tietong	Telifeng
BABEL_BP_101_31917_20111124_142509_C3_scripted.sph	31917	20111124	142509	31917	inLine	Northern_Guangdong	M	CAR_KIT	21	CMCC	Sony_Ericsson
BABEL_BP_101_31441_20111026_000606_C6_scripted.sph	31441	20111026	000606	31441	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	58	China_Telecom	Nokia
BABEL_BP_101_28132_20111023_123834_I2_scripted.sph	28132	20111023	123834	28132	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	34	CMCC	Sony
BABEL_BP_101_91905_20111120_204946_S9_scripted.sph	91905	20111120	204946	91905	inLine	Northern_Pearl_River_Delta	M	STREET	21	CMCC	Nokia
BABEL_BP_101_88929_20111118_195429_O1_scripted.sph	88929	20111118	195429	88929	inLine	Guangxi_and_Western_Guangdong	F	CAR_KIT	46	CMCC	Philips
BABEL_BP_101_14294_20111103_130633_C2_scripted.sph	14294	20111103	130633	14294	inLine	Central_Guangdong	M	VEHICLE	40	China_Telecom	Motorola
BABEL_BP_101_87634_20111019_144518_D1_scripted.sph	87634	20111019	144518	87634	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	29	CMCC	Nokia
BABEL_BP_101_81056_20111130_214655_T3_scripted.sph	81056	20111130	214655	81056	inLine	Southern_Pearl_River_Delta	M	PUBLIC_PLACE	32	CMCC	iPhone
BABEL_BP_101_88294_20111026_020828_R1_scripted.sph	88294	20111026	020828	88294	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	37	CMCC	Samsung
BABEL_BP_101_35179_20111124_124906_S1_scripted.sph	35179	20111124	124906	35179	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	46	CMCC	Meizu
BABEL_BP_101_10066_20111120_162059_T1_scripted.sph	10066	20111120	162059	10066	inLine	Guangxi_and_Western_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_72718_20111129_162446_O6_scripted.sph	72718	20111129	162446	72718	inLine	Northern_Guangdong	M	PUBLIC_PLACE	27	CMCC	Nokia
