outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel
BABEL_BP_101_58357_20111122_153148_O6_scripted.sph	58357	20111122	153148	58357	inLine	Guangxi_and_Western_Guangdong	M	STREET	31	CMCC	Nokia
BABEL_BP_101_92321_20111125_150133_I2_scripted.sph	92321	20111125	150133	92321	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	28	CMCC	Philips
BABEL_BP_101_94696_20111203_185653_S7_scripted.sph	94696	20111203	185653	94696	inLine	Central_Guangdong	F	CAR_KIT	49	CMCC	Philips
BABEL_BP_101_58190_20111124_201655_S8_scripted.sph	58190	20111124	201655	58190	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_91406_20111114_215647_D2_scripted.sph	91406	20111114	215647	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_17933_20111120_202920_C5_scripted.sph	17933	20111120	202920	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_77244_20111127_004756_S0_scripted.sph	77244	20111127	004756	77244	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	33	CMCC	HTC
BABEL_BP_101_80008_20111031_165650_C1_scripted.sph	80008	20111031	165650	80008	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_40123_20111129_175629_C4_scripted.sph	40123	20111129	175629	40123	inLine	Northern_Guangdong	M	VEHICLE	38	CMCC	Nokia
BABEL_BP_101_53985_20111027_131617_L2_scripted.sph	53985	20111027	131617	53985	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	31	CMCC	Samsung
BABEL_BP_101_98219_20111125_154026_C3_scripted.sph	98219	20111125	154026	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_40123_20111129_180609_N1_scripted.sph	40123	20111129	180609	40123	inLine	Northern_Guangdong	M	VEHICLE	38	CMCC	Nokia
BABEL_BP_101_50409_20111204_155443_T3_scripted.sph	50409	20111204	155443	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_80008_20111031_165822_SB_scripted.sph	80008	20111031	165822	80008	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_98086_20111129_155102_T2_scripted.sph	98086	20111129	155102	98086	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	47	CMCC	Nokia
BABEL_BP_101_59028_20111130_194358_D3_scripted.sph	59028	20111130	194358	59028	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	25	China_Tietong	Telifeng
BABEL_BP_101_58357_20111122_152912_T1_scripted.sph	58357	20111122	152912	58357	inLine	Guangxi_and_Western_Guangdong	M	STREET	31	CMCC	Nokia
BABEL_BP_101_63459_20111120_162318_S0_scripted.sph	63459	20111120	162318	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_40123_20111129_180041_M1_scripted.sph	40123	20111129	180041	40123	inLine	Northern_Guangdong	M	VEHICLE	38	CMCC	Nokia
BABEL_BP_101_40439_20111203_180131_O3_scripted.sph	40439	20111203	180131	40439	inLine	Central_Guangdong	F	CAR_KIT	17	CMCC	Nokia
BABEL_BP_101_36424_20111119_142519_L1_scripted.sph	36424	20111119	142519	36424	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	47	China_Unicom	Samsung
BABEL_BP_101_19012_20111122_170802_S5_scripted.sph	19012	20111122	170802	19012	inLine	Guangxi_and_Western_Guangdong	M	STREET	35	CMCC	Samsung
BABEL_BP_101_36424_20111119_142851_O4_scripted.sph	36424	20111119	142851	36424	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	47	China_Unicom	Samsung
BABEL_BP_101_53985_20111027_131448_R1_scripted.sph	53985	20111027	131448	53985	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	31	CMCC	Samsung
BABEL_BP_101_86016_20111118_134123_S7_scripted.sph	86016	20111118	134123	86016	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	China_Unicom	Motorola
BABEL_BP_101_98219_20111125_153708_I2_scripted.sph	98219	20111125	153708	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_74395_20111117_132113_R1_scripted.sph	74395	20111117	132113	74395	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	BBK
BABEL_BP_101_14054_20111119_160943_D2_scripted.sph	14054	20111119	160943	14054	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	CMCC	Samsung
BABEL_BP_101_50409_20111204_155052_S1_scripted.sph	50409	20111204	155052	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_22979_20111129_141240_T3_scripted.sph	22979	20111129	141240	22979	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	41	CMCC	Nokia
BABEL_BP_101_94696_20111203_185447_D1_scripted.sph	94696	20111203	185447	94696	inLine	Central_Guangdong	F	CAR_KIT	49	CMCC	Philips
BABEL_BP_101_69049_20111101_220531_S9_scripted.sph	69049	20111101	220531	69049	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	51	CMCC	Nokia
BABEL_BP_101_14729_20111114_184643_O5_scripted.sph	14729	20111114	184643	14729	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	23	CMCC	HTC
BABEL_BP_101_92321_20111125_145928_C6_scripted.sph	92321	20111125	145928	92321	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	28	CMCC	Philips
BABEL_BP_101_23571_20111128_225711_O2_scripted.sph	23571	20111128	225711	23571	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	48	China_Telecom	BBK
BABEL_BP_101_95542_20111026_183203_D3_scripted.sph	95542	20111026	183203	95542	inLine	Guangxi_and_Western_Guangdong	M	STREET	46	CMCC	LG
BABEL_BP_101_17933_20111120_203212_S0_scripted.sph	17933	20111120	203212	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_53985_20111027_131910_S0_scripted.sph	53985	20111027	131910	53985	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	31	CMCC	Samsung
BABEL_BP_101_38879_20111029_191231_O1_scripted.sph	38879	20111029	191231	38879	inLine	Northern_Pearl_River_Delta	M	STREET	22	CMCC	iPhone
BABEL_BP_101_92628_20111102_125326_S2_scripted.sph	92628	20111102	125326	92628	inLine	Central_Guangdong	F	CAR_KIT	42	CMCC	Philips
BABEL_BP_101_96438_20111125_193625_S8_scripted.sph	96438	20111125	193625	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_59028_20111130_194643_N1_scripted.sph	59028	20111130	194643	59028	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	25	China_Tietong	Telifeng
BABEL_BP_101_92321_20111125_150036_R1_scripted.sph	92321	20111125	150036	92321	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	28	CMCC	Philips
BABEL_BP_101_21367_20111126_130346_SA_scripted.sph	21367	20111126	130346	21367	inLine	Northern_Guangdong	M	CAR_KIT	47	China_Unicom	Nokia
BABEL_BP_101_94696_20111203_190038_SA_scripted.sph	94696	20111203	190038	94696	inLine	Central_Guangdong	F	CAR_KIT	49	CMCC	Philips
BABEL_BP_101_92321_20111125_150009_T1_scripted.sph	92321	20111125	150009	92321	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	28	CMCC	Philips
BABEL_BP_101_66964_20111117_171417_M1_scripted.sph	66964	20111117	171417	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_22979_20111129_140959_T2_scripted.sph	22979	20111129	140959	22979	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	41	CMCC	Nokia
BABEL_BP_101_74395_20111117_132217_C4_scripted.sph	74395	20111117	132217	74395	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	BBK
BABEL_BP_101_80008_20111031_170053_C3_scripted.sph	80008	20111031	170053	80008	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_69049_20111101_220810_O4_scripted.sph	69049	20111101	220810	69049	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	51	CMCC	Nokia
BABEL_BP_101_77244_20111127_004913_S8_scripted.sph	77244	20111127	004913	77244	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	33	CMCC	HTC
BABEL_BP_101_16617_20111030_141128_C2_scripted.sph	16617	20111030	141128	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_36424_20111119_142955_S0_scripted.sph	36424	20111119	142955	36424	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	47	China_Unicom	Samsung
BABEL_BP_101_16617_20111030_141510_D2_scripted.sph	16617	20111030	141510	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_23571_20111128_225808_L1_scripted.sph	23571	20111128	225808	23571	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	48	China_Telecom	BBK
BABEL_BP_101_98219_20111125_154135_T3_scripted.sph	98219	20111125	154135	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_95542_20111026_183048_SB_scripted.sph	95542	20111026	183048	95542	inLine	Guangxi_and_Western_Guangdong	M	STREET	46	CMCC	LG
BABEL_BP_101_19012_20111122_170947_D2_scripted.sph	19012	20111122	170947	19012	inLine	Guangxi_and_Western_Guangdong	M	STREET	35	CMCC	Samsung
BABEL_BP_101_22979_20111129_140337_D1_scripted.sph	22979	20111129	140337	22979	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	41	CMCC	Nokia
BABEL_BP_101_17933_20111120_202753_S1_scripted.sph	17933	20111120	202753	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_88464_20111119_191907_M1_scripted.sph	88464	20111119	191907	88464	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Philips
BABEL_BP_101_63459_20111120_162121_C5_scripted.sph	63459	20111120	162121	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_68129_20111120_131353_I2_scripted.sph	68129	20111120	131353	68129	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	31	China_Tietong	Telifeng
BABEL_BP_101_38879_20111029_191603_O5_scripted.sph	38879	20111029	191603	38879	inLine	Northern_Pearl_River_Delta	M	STREET	22	CMCC	iPhone
BABEL_BP_101_15873_20111026_125350_C6_scripted.sph	15873	20111026	125350	15873	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	35	China_Telecom	Nokia
BABEL_BP_101_15873_20111026_125411_O2_scripted.sph	15873	20111026	125411	15873	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	35	China_Telecom	Nokia
BABEL_BP_101_77244_20111127_004200_L1_scripted.sph	77244	20111127	004200	77244	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	33	CMCC	HTC
BABEL_BP_101_92628_20111102_124950_L1_scripted.sph	92628	20111102	124950	92628	inLine	Central_Guangdong	F	CAR_KIT	42	CMCC	Philips
BABEL_BP_101_91406_20111114_215624_O4_scripted.sph	91406	20111114	215624	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_63459_20111120_162431_S8_scripted.sph	63459	20111120	162431	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_40123_20111129_180414_D2_scripted.sph	40123	20111129	180414	40123	inLine	Northern_Guangdong	M	VEHICLE	38	CMCC	Nokia
BABEL_BP_101_81486_20111027_154303_C3_scripted.sph	81486	20111027	154303	81486	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	57	CMCC	Philips
BABEL_BP_101_82217_20111115_185948_S5_scripted.sph	82217	20111115	185948	82217	inLine	Central_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_95542_20111026_183443_A1_scripted.sph	95542	20111026	183443	95542	inLine	Guangxi_and_Western_Guangdong	M	STREET	46	CMCC	LG
BABEL_BP_101_22979_20111129_141206_S3_scripted.sph	22979	20111129	141206	22979	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	41	CMCC	Nokia
BABEL_BP_101_14054_20111119_160606_C2_scripted.sph	14054	20111119	160606	14054	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	CMCC	Samsung
BABEL_BP_101_11694_20111204_202148_N1_scripted.sph	11694	20111204	202148	11694	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	30	CMCC	Flyin
BABEL_BP_101_11694_20111204_201944_S4_scripted.sph	11694	20111204	201944	11694	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	30	CMCC	Flyin
BABEL_BP_101_44836_20111119_152129_L1_scripted.sph	44836	20111119	152129	44836	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	20	CMCC	Apple
BABEL_BP_101_66964_20111117_171830_D2_scripted.sph	66964	20111117	171830	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_40439_20111203_180425_O4_scripted.sph	40439	20111203	180425	40439	inLine	Central_Guangdong	F	CAR_KIT	17	CMCC	Nokia
BABEL_BP_101_50409_20111204_155032_SB_scripted.sph	50409	20111204	155032	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_36424_20111119_143032_N1_scripted.sph	36424	20111119	143032	36424	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	47	China_Unicom	Samsung
BABEL_BP_101_92628_20111102_125449_T3_scripted.sph	92628	20111102	125449	92628	inLine	Central_Guangdong	F	CAR_KIT	42	CMCC	Philips
BABEL_BP_101_59028_20111130_194108_R1_scripted.sph	59028	20111130	194108	59028	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	25	China_Tietong	Telifeng
BABEL_BP_101_81486_20111027_153601_C1_scripted.sph	81486	20111027	153601	81486	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	57	CMCC	Philips
BABEL_BP_101_44836_20111119_151954_D1_scripted.sph	44836	20111119	151954	44836	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	20	CMCC	Apple
BABEL_BP_101_96438_20111125_192750_C6_scripted.sph	96438	20111125	192750	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_69049_20111101_220650_S5_scripted.sph	69049	20111101	220650	69049	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	51	CMCC	Nokia
BABEL_BP_101_88464_20111119_191737_S7_scripted.sph	88464	20111119	191737	88464	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Philips
BABEL_BP_101_58357_20111122_153240_D3_scripted.sph	58357	20111122	153240	58357	inLine	Guangxi_and_Western_Guangdong	M	STREET	31	CMCC	Nokia
BABEL_BP_101_91406_20111114_215358_S9_scripted.sph	91406	20111114	215358	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_63459_20111120_161738_R1_scripted.sph	63459	20111120	161738	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_38108_20111125_150354_O6_scripted.sph	38108	20111125	150354	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
BABEL_BP_101_38108_20111125_150621_C3_scripted.sph	38108	20111125	150621	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
BABEL_BP_101_37285_20111028_000635_S4_scripted.sph	37285	20111028	000635	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_58190_20111124_201009_C1_scripted.sph	58190	20111124	201009	58190	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_96438_20111125_193123_S5_scripted.sph	96438	20111125	193123	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_37285_20111028_000403_C2_scripted.sph	37285	20111028	000403	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_44836_20111119_152143_C2_scripted.sph	44836	20111119	152143	44836	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	20	CMCC	Apple
BABEL_BP_101_98219_20111125_153745_M1_scripted.sph	98219	20111125	153745	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_91406_20111114_215845_I1_scripted.sph	91406	20111114	215845	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_58190_20111124_200915_T1_scripted.sph	58190	20111124	200915	58190	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_22979_20111129_140321_O1_scripted.sph	22979	20111129	140321	22979	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	41	CMCC	Nokia
BABEL_BP_101_44836_20111119_152419_T2_scripted.sph	44836	20111119	152419	44836	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	20	CMCC	Apple
BABEL_BP_101_22979_20111129_140934_D3_scripted.sph	22979	20111129	140934	22979	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	41	CMCC	Nokia
BABEL_BP_101_37285_20111028_000445_S9_scripted.sph	37285	20111028	000445	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_76944_20111114_204133_O7_scripted.sph	76944	20111114	204133	76944	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	21	CMCC	Gaoke
BABEL_BP_101_17933_20111120_202552_C1_scripted.sph	17933	20111120	202552	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_94696_20111203_185810_S9_scripted.sph	94696	20111203	185810	94696	inLine	Central_Guangdong	F	CAR_KIT	49	CMCC	Philips
BABEL_BP_101_14054_20111119_160717_M1_scripted.sph	14054	20111119	160717	14054	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	CMCC	Samsung
BABEL_BP_101_21367_20111126_130138_L2_scripted.sph	21367	20111126	130138	21367	inLine	Northern_Guangdong	M	CAR_KIT	47	China_Unicom	Nokia
BABEL_BP_101_50409_20111204_155148_S4_scripted.sph	50409	20111204	155148	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_66964_20111117_171217_O2_scripted.sph	66964	20111117	171217	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_59028_20111130_194614_O7_scripted.sph	59028	20111130	194614	59028	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	25	China_Tietong	Telifeng
BABEL_BP_101_37285_20111028_000831_O7_scripted.sph	37285	20111028	000831	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_16617_20111030_141029_R1_scripted.sph	16617	20111030	141029	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_74395_20111117_132228_S9_scripted.sph	74395	20111117	132228	74395	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	BBK
BABEL_BP_101_98219_20111125_153942_O4_scripted.sph	98219	20111125	153942	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_16617_20111030_141522_S2_scripted.sph	16617	20111030	141522	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_81486_20111027_154212_SA_scripted.sph	81486	20111027	154212	81486	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	57	CMCC	Philips
BABEL_BP_101_44836_20111119_152606_A1_scripted.sph	44836	20111119	152606	44836	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	20	CMCC	Apple
BABEL_BP_101_66964_20111117_171456_O5_scripted.sph	66964	20111117	171456	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_38108_20111125_150216_L1_scripted.sph	38108	20111125	150216	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
BABEL_BP_101_19012_20111122_170623_C4_scripted.sph	19012	20111122	170623	19012	inLine	Guangxi_and_Western_Guangdong	M	STREET	35	CMCC	Samsung
BABEL_BP_101_96630_20111104_003302_C5_scripted.sph	96630	20111104	003302	96630	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	46	China_Telecom	Coolpad
BABEL_BP_101_38879_20111029_191351_S7_scripted.sph	38879	20111029	191351	38879	inLine	Northern_Pearl_River_Delta	M	STREET	22	CMCC	iPhone
BABEL_BP_101_76944_20111114_203932_T2_scripted.sph	76944	20111114	203932	76944	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	21	CMCC	Gaoke
BABEL_BP_101_81486_20111027_154219_O4_scripted.sph	81486	20111027	154219	81486	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	57	CMCC	Philips
BABEL_BP_101_98086_20111129_155244_O7_scripted.sph	98086	20111129	155244	98086	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	47	CMCC	Nokia
BABEL_BP_101_40439_20111203_175926_C6_scripted.sph	40439	20111203	175926	40439	inLine	Central_Guangdong	F	CAR_KIT	17	CMCC	Nokia
BABEL_BP_101_37285_20111028_000928_T3_scripted.sph	37285	20111028	000928	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_40123_20111129_180558_S3_scripted.sph	40123	20111129	180558	40123	inLine	Northern_Guangdong	M	VEHICLE	38	CMCC	Nokia
BABEL_BP_101_66964_20111117_171147_D1_scripted.sph	66964	20111117	171147	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_96438_20111125_193520_A1_scripted.sph	96438	20111125	193520	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_37285_20111028_000745_D2_scripted.sph	37285	20111028	000745	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_66964_20111117_171519_C5_scripted.sph	66964	20111117	171519	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_16617_20111030_141533_C3_scripted.sph	16617	20111030	141533	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_14054_20111119_160828_D3_scripted.sph	14054	20111119	160828	14054	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	CMCC	Samsung
BABEL_BP_101_19012_20111122_171001_S2_scripted.sph	19012	20111122	171001	19012	inLine	Guangxi_and_Western_Guangdong	M	STREET	35	CMCC	Samsung
BABEL_BP_101_68129_20111120_131459_S1_scripted.sph	68129	20111120	131459	68129	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	31	China_Tietong	Telifeng
BABEL_BP_101_63459_20111120_161837_L1_scripted.sph	63459	20111120	161837	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_76944_20111114_203552_C1_scripted.sph	76944	20111114	203552	76944	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	21	CMCC	Gaoke
BABEL_BP_101_68129_20111120_131701_C3_scripted.sph	68129	20111120	131701	68129	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	31	China_Tietong	Telifeng
BABEL_BP_101_59028_20111130_194031_C6_scripted.sph	59028	20111130	194031	59028	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	25	China_Tietong	Telifeng
BABEL_BP_101_50409_20111204_154927_O3_scripted.sph	50409	20111204	154927	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_58357_20111122_153033_C2_scripted.sph	58357	20111122	153033	58357	inLine	Guangxi_and_Western_Guangdong	M	STREET	31	CMCC	Nokia
BABEL_BP_101_16617_20111030_141338_C5_scripted.sph	16617	20111030	141338	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_50409_20111204_155423_S6_scripted.sph	50409	20111204	155423	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_86016_20111118_134235_L2_scripted.sph	86016	20111118	134235	86016	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	China_Unicom	Motorola
BABEL_BP_101_80008_20111031_165900_S5_scripted.sph	80008	20111031	165900	80008	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_69049_20111101_220258_O1_scripted.sph	69049	20111101	220258	69049	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	51	CMCC	Nokia
BABEL_BP_101_38879_20111029_191940_I1_scripted.sph	38879	20111029	191940	38879	inLine	Northern_Pearl_River_Delta	M	STREET	22	CMCC	iPhone
BABEL_BP_101_77244_20111127_003911_O1_scripted.sph	77244	20111127	003911	77244	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	33	CMCC	HTC
BABEL_BP_101_20408_20111101_202707_T3_scripted.sph	20408	20111101	202707	20408	inLine	Northern_Guangdong	M	PUBLIC_PLACE	18	CMCC	Nokia
BABEL_BP_101_86016_20111118_134521_C3_scripted.sph	86016	20111118	134521	86016	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	China_Unicom	Motorola
BABEL_BP_101_91406_20111114_215741_A1_scripted.sph	91406	20111114	215741	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_66964_20111117_171931_S3_scripted.sph	66964	20111117	171931	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_58190_20111124_201520_C3_scripted.sph	58190	20111124	201520	58190	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_91406_20111114_215859_S8_scripted.sph	91406	20111114	215859	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_95542_20111026_183258_SA_scripted.sph	95542	20111026	183258	95542	inLine	Guangxi_and_Western_Guangdong	M	STREET	46	CMCC	LG
BABEL_BP_101_15873_20111026_125610_L2_scripted.sph	15873	20111026	125610	15873	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	35	China_Telecom	Nokia
